id,conversation_id,7b_int,13b_int,7bnonchat_int,13bnonchat_int,llama3_chat_int,llama3_nonchat_int
45976,7,4,3,1,2,1,0
45977,7,3,2,2,2,3,3
45978,7,1,4,1,2,1,3
45980,27,4,4,1,0,3,3
45981,27,3,3,1,2,1,4
45982,27,3,3,2,2,3,3
45983,27,2,3,2,2,2,3
45984,27,3,4,0,1,1,4
45985,27,2,3,0,1,1,1
45986,27,3,3,1,2,2,0
45987,27,2,3,3,2,1,3
45988,27,3,2,0,1,3,2
45989,27,2,3,3,2,1,1
45990,27,4,3,0,3,3,2
45991,27,3,3,2,3,2,2
45992,27,2,2,2,1,3,2
45993,27,3,3,0,2,4,2
45994,27,4,4,1,1,3,4
45995,27,3,3,3,1,4,2
45996,27,3,3,2,2,3,3
45997,27,4,4,2,2,1,3
45998,27,4,3,3,1,3,2
45999,27,3,2,3,2,4,1
46000,27,2,3,3,3,1,3
46001,27,3,2,2,0,2,3
46002,27,4,3,0,2,1,1
46003,27,3,4,0,1,2,2
46004,27,4,3,0,3,3,1
46005,27,4,4,3,2,4,0
46006,27,3,4,0,1,3,3
46007,27,2,3,1,2,4,2
46008,27,4,3,3,0,1,1
46009,27,3,4,1,0,1,4
46010,27,4,3,1,1,3,3
46011,27,3,3,0,4,4,2
46012,27,4,4,0,2,3,1
46013,27,3,3,0,3,2,1
46014,27,4,4,0,2,3,2
46015,27,3,4,2,3,1,3
46016,27,4,3,3,1,3,1
46017,27,3,4,0,1,1,3
46018,27,4,2,0,3,1,2
46019,27,3,3,0,2,3,1
46020,27,4,3,0,2,1,2
46021,27,3,2,3,1,2,3
46022,27,4,4,4,2,1,1
46023,27,3,3,0,0,0,1
46024,27,2,3,0,3,3,3
46025,27,3,3,0,1,1,2
46026,27,2,4,0,2,1,2
46028,70,2,4,0,3,2,3
46029,70,1,4,2,1,3,1
46030,70,4,3,3,2,2,2
46031,70,4,4,1,2,3,3
46032,70,4,3,3,3,2,2
46033,70,4,3,2,1,1,3
46034,70,4,4,0,2,3,0
46035,70,4,3,3,2,2,4
46036,70,4,2,0,2,1,4
46037,70,4,3,3,3,3,2
46038,70,4,2,2,3,4,2
46039,70,3,3,2,1,3,2
46040,70,3,2,0,1,4,1
46041,70,4,3,2,3,3,0
46042,70,4,1,2,3,4,1
46043,70,3,2,1,2,3,2
46044,70,4,2,1,2,4,0
46045,70,4,3,0,1,3,3
46046,70,4,2,2,3,1,1
46047,70,3,3,3,1,3,3
46048,70,2,3,0,3,4,4
46049,70,2,4,2,3,3,1
46050,70,2,3,1,1,2,1
46051,70,4,2,3,0,3,2
46052,70,3,3,1,2,4,2
46053,70,2,2,2,1,3,3
46054,70,3,3,0,1,2,0
46055,70,4,2,1,2,3,3
46056,70,3,3,1,1,1,0
46057,70,4,3,0,3,3,4
46058,70,3,4,1,3,1,3
46060,221,4,3,2,1,2,3
46061,221,3,4,1,2,1,3
46062,221,4,3,3,2,3,0
46063,221,3,2,2,0,4,2
46064,221,4,3,2,3,3,3
46065,221,4,3,0,2,4,4
46066,221,3,3,1,2,3,0
46067,221,4,3,2,2,4,0
46068,221,3,3,3,1,3,1
46069,221,4,4,3,1,4,2
46070,221,3,3,3,3,3,3
46071,221,4,4,0,0,1,4
46072,221,3,3,0,1,3,0
46073,221,3,,0,4,4,2
46074,221,1,3,2,0,3,1
46075,221,4,3,1,2,2,2
46076,221,3,4,3,0,3,0
46077,221,2,3,3,2,4,3
46078,221,3,2,2,2,3,3
46079,221,4,3,2,2,2,4
46080,221,3,4,2,2,1,3
46081,221,4,4,3,2,2,1
46082,221,3,2,1,1,1,0
46083,221,4,2,1,2,3,0
46084,221,3,3,1,3,4,4
46085,221,4,3,3,1,3,0
46086,221,3,4,0,2,1,2
46087,221,3,3,0,3,3,3
46088,221,4,4,1,0,2,3
46089,221,3,3,0,2,3,3
46090,221,2,4,0,1,1,2
46091,221,3,2,1,2,3,3
46092,221,2,3,3,1,3,1
46093,221,4,4,0,3,1,3
46094,221,3,4,2,1,3,2
46095,221,1,3,2,3,2,3
46096,221,2,3,0,0,1,0
46097,221,3,2,0,2,3,1
46098,221,2,3,3,2,4,3
46099,221,3,2,1,1,1,1
46100,221,4,4,0,3,3,2
46101,221,3,3,0,0,1,None
46102,221,4,4,0,0,0,1
46949,167,2,4,0,3,1,0
46950,167,,4,1,2,0,3
46951,167,3,3,0,1,1,0
46952,167,2,3,3,2,0,4
46953,167,2,2,0,3,3,1
46954,167,3,4,3,3,2,4
46955,167,2,3,2,2,1,3
46956,167,3,4,0,2,3,3
46957,167,4,,0,3,4,3
46958,167,3,,0,0,1,1
46959,167,2,3,0,1,3,2
46960,167,4,,0,0,1,3
46961,167,3,,1,2,3,2
46962,167,2,,2,2,3,2
46963,167,4,,3,1,4,4
46964,167,3,4,0,1,3,2
46965,167,4,,0,3,3,0
46966,167,2,,1,3,2,1
46967,167,3,,1,2,3,3
46968,167,4,,1,3,2,4
46969,167,3,,0,3,3,3
46970,167,2,,0,3,2,3
46971,167,2,,0,2,3,4
46972,167,3,,2,2,4,3
46973,167,3,,0,1,1,0
46974,167,2,3,1,1,3,1
46975,167,2,,0,2,1,2
46976,167,4,,0,3,3,4
46977,167,3,,0,3,1,3
46978,167,2,,0,2,3,2
46979,167,2,,2,1,4,3
46980,167,3,,1,2,1,1
46981,167,2,,0,1,3,3
46982,167,2,3,0,2,1,1
46983,167,2,3,0,1,0,2
46984,167,3,2,0,0,1,3
46985,167,1,3,1,3,3,4
46986,167,4,4,0,0,4,2
46987,167,3,2,1,0,3,4
46988,167,4,3,3,1,4,4
46989,167,3,4,3,2,3,3
46990,167,2,3,1,2,2,2
46991,167,3,3,0,3,1,3
46992,167,2,3,1,1,3,3
46993,167,4,2,3,2,2,1
46994,167,3,3,0,3,1,3
46995,167,4,4,2,1,3,0
46996,167,1,3,0,3,4,2
46997,167,4,2,0,1,1,3
46998,167,3,3,3,2,1,1
47000,153,4,3,1,2,3,0
47001,153,3,3,3,2,3,2
47002,153,4,2,0,2,4,4
47003,153,4,3,2,3,3,3
47004,153,2,4,0,3,4,0
47005,153,3,3,0,3,3,3
47006,153,2,4,0,3,1,2
47007,153,3,,1,0,0,3
47008,153,3,,0,2,1,1
47009,153,,3,2,2,3,4
47010,153,,3,3,3,1,3
47011,153,,4,0,2,3,3
47012,153,,3,2,2,1,1
47013,153,,3,0,2,3,2
47014,153,,3,0,0,1,1
47015,153,,4,0,0,2,4
47016,153,,4,0,1,3,2
47017,153,,3,0,1,1,1
47018,153,3,3,1,3,3,3
47019,153,4,4,3,3,1,3
47020,153,3,3,0,2,2,3
47021,153,2,3,0,3,1,0
47022,153,3,4,0,2,2,1
47023,153,2,3,0,1,4,2
47024,153,4,3,0,2,3,3
47025,153,2,4,1,1,1,4
47026,153,3,3,0,0,2,2
47027,153,4,4,0,3,1,1
47028,153,3,3,0,3,2,1
47029,153,2,2,3,2,1,2
47030,153,3,4,0,3,3,4
47031,153,2,3,1,4,1,3
47032,153,3,4,0,2,2,3
47033,153,2,3,1,2,1,3
47034,153,3,3,0,2,3,4
47035,153,4,3,2,1,1,2
47036,153,3,3,3,3,3,4
47037,153,4,4,1,3,1,2
47038,153,3,3,1,2,3,0
47039,153,2,3,2,3,3,3
47040,153,4,3,0,2,1,1
47041,153,3,4,1,3,3,2
47042,153,2,3,0,1,4,3
47043,153,3,4,0,2,1,3
47044,153,4,4,0,3,1,3
47045,153,3,3,1,0,3,1
47047,28,2,2,1,1,3,1
47048,28,4,3,2,1,3,4
47049,28,3,2,2,3,1,3
47050,28,2,3,0,3,3,1
47051,28,3,3,2,2,4,2
47052,28,2,3,3,2,3,3
47053,28,4,3,4,2,3,3
47054,28,3,2,1,3,4,2
47055,28,4,3,0,2,3,2
47056,28,3,2,0,3,1,2
47057,28,2,3,0,2,3,3
47058,28,3,2,1,3,1,4
47059,28,4,3,0,0,3,0
47060,28,3,3,1,3,4,4
47061,28,2,4,1,2,3,1
47062,28,3,3,2,2,1,2
47063,28,4,2,3,2,3,3
47064,28,3,3,0,0,4,0
47065,28,4,3,2,2,3,2
47066,28,3,4,3,3,3,4
47067,28,3,3,1,0,2,4
47068,28,4,3,3,2,3,4
47069,28,3,3,1,2,2,3
47070,28,2,4,4,0,3,4
47071,28,4,3,2,3,4,3
47072,28,3,4,3,1,3,3
47073,28,4,3,1,2,4,2
47074,28,3,2,1,2,3,2
47075,28,2,3,4,2,1,2
47076,28,3,3,1,3,3,1
47077,28,2,3,0,3,2,3
47078,28,3,2,1,0,3,3
47079,28,2,4,0,2,4,3
47080,28,3,3,0,1,3,0
47081,28,2,4,0,3,2,3
47083,9,2,2,2,2,1,0
47084,9,4,3,0,0,2,0
47085,9,3,2,3,2,3,2
47086,9,4,3,0,2,1,2
47087,9,4,4,0,0,3,1
47088,9,4,3,1,2,4,0
47089,9,4,4,1,2,1,2
47090,9,2,3,0,2,3,3
47091,9,3,2,0,3,1,0
47092,9,2,3,1,1,3,1
47093,9,0,4,2,2,1,1
47094,9,3,3,0,2,3,1
47095,9,2,3,0,3,4,1
47096,9,3,3,0,2,3,3
47097,9,4,2,2,0,1,2
47098,9,4,2,0,3,3,3
47099,9,3,3,1,1,2,4
47100,9,4,4,3,2,3,2
47101,9,3,4,0,3,4,4
47102,9,3,3,3,2,3,2
47103,9,2,4,0,1,1,2
47104,9,4,2,1,3,3,2
47105,9,3,3,2,0,4,1
47106,9,2,2,0,2,3,3
47107,9,2,3,0,3,1,3
47108,9,4,2,0,3,3,1
47109,9,4,2,0,0,1,0
47110,9,3,3,0,3,0,4
47111,9,4,2,1,2,2,0
47112,9,3,3,3,1,3,2
47113,9,4,4,2,0,2,4
47114,9,3,3,0,2,1,3
47115,9,4,2,1,3,2,4
47117,205,3,2,0,2,1,2
47118,205,2,3,0,2,1,3
47119,205,3,4,0,3,3,4
47120,205,4,3,0,3,3,1
47121,205,3,4,3,1,4,2
47122,205,2,3,4,2,3,2
47123,205,3,2,0,1,4,1
47124,205,2,3,0,2,4,3
47125,205,2,4,3,0,3,0
47126,205,4,3,0,1,4,4
47127,205,3,4,0,0,3,3
47128,205,4,3,0,2,4,2
47129,205,3,4,0,2,3,0
47130,205,2,3,0,2,4,3
47131,205,1,4,2,3,3,2
47132,205,4,4,3,3,1,1
47133,205,4,3,3,2,3,2
47134,205,3,4,3,2,1,1
47135,205,4,3,0,1,2,1
47136,205,2,4,1,1,3,3
47137,205,1,4,3,2,2,None
47138,205,3,3,1,2,3,2
47139,205,2,4,2,4,3,0
47140,205,3,3,3,3,1,2
47141,205,2,3,1,3,3,3
47142,205,3,2,2,2,4,3
47143,205,4,3,1,2,3,1
47144,205,3,3,1,1,4,2
47145,205,2,2,0,1,3,1
47146,205,3,3,4,2,4,4
47147,205,4,4,2,0,3,2
47148,205,3,3,0,3,4,2
47149,205,2,2,2,0,3,3
47150,205,4,3,0,0,2,4
47151,205,3,3,3,2,1,2
47152,205,2,4,2,2,3,3
47153,205,2,3,1,0,1,1
47154,205,4,2,0,0,3,4
47155,205,3,4,1,2,4,2
47156,205,4,3,3,0,3,0
47157,205,3,2,2,3,4,3
47158,205,4,3,3,1,1,3
47159,205,4,4,2,2,3,2
47160,205,3,3,0,0,4,3
47161,205,2,4,0,1,2,3
47162,205,3,3,0,1,1,2
47163,205,2,4,1,2,3,2
47164,205,1,3,0,2,0,3
47165,205,4,2,4,2,3,2
47166,205,2,2,0,3,4,0
47167,205,4,2,0,0,3,1
47168,205,3,4,2,2,4,2
47169,205,2,2,0,0,1,2
47170,205,4,3,1,3,3,4
47171,205,4,4,3,2,4,1
47172,205,3,3,0,3,1,3
47173,205,2,4,2,0,3,3
47174,205,4,3,0,0,1,0
47175,205,2,4,1,1,2,1
47176,205,2,3,1,2,1,2
47177,205,3,4,2,3,2,3
47178,205,2,3,2,1,3,3
47180,143,3,4,0,2,1,0
47181,143,2,3,1,2,1,2
47182,143,3,2,1,1,3,2
47183,143,4,4,3,2,2,3
47184,143,3,4,3,1,3,3
47185,143,2,4,0,2,4,1
47186,143,3,3,1,1,3,2
47187,143,3,3,3,0,4,2
47188,143,2,4,3,2,3,3
47189,143,2,3,1,3,1,3
47190,143,4,4,0,2,3,2
47191,143,3,3,1,3,1,2
47192,143,2,4,1,3,0,2
47193,143,3,3,1,2,3,3
47194,143,4,3,4,3,4,2
47195,143,3,2,0,3,3,0
47196,143,4,3,2,3,1,0
47197,143,3,2,3,2,2,4
47198,143,2,3,0,2,3,3
47199,143,4,4,2,0,4,4
47200,143,3,3,0,2,3,0
47201,143,4,3,1,3,2,3
47202,143,2,2,0,0,1,2
47203,143,4,3,1,2,3,0
47204,143,3,2,2,2,1,0
47205,143,4,2,3,1,3,3
47206,143,3,4,0,0,1,2
47207,143,4,4,0,0,2,3
47208,143,4,3,2,3,3,3
47209,143,3,4,1,1,1,4
47210,143,4,4,3,2,3,2
47211,143,3,3,0,3,4,3
47212,143,4,4,2,2,1,1
47213,143,2,3,3,0,3,2
47214,143,3,3,0,3,4,2
47215,143,4,2,1,1,3,4
47216,143,3,2,1,3,1,3
47217,143,4,3,0,2,3,3
47218,143,3,4,1,2,4,2
47219,143,3,3,3,3,1,3
47220,143,4,3,1,1,0,2
47221,143,3,4,0,3,3,2
47222,143,4,3,0,1,1,4
47223,143,3,3,1,1,3,4
47224,143,2,4,0,0,1,4
47225,143,4,4,1,3,3,2
47226,143,3,3,4,2,1,0
47227,143,2,2,0,1,3,3
47228,143,4,3,1,0,1,2
47229,143,3,4,2,2,3,4
47230,143,4,3,2,2,1,3
47231,143,3,3,1,2,2,2
47232,143,4,3,0,1,3,1
47233,143,3,4,4,2,1,4
47234,143,2,3,0,3,1,0
47235,143,3,4,2,2,1,2
47236,143,4,3,0,2,0,3
47237,143,3,4,0,2,3,4
47238,143,2,3,0,3,1,3
47239,143,2,3,0,2,3,3
47240,143,1,3,0,1,4,2
47241,143,3,2,2,2,3,0
47242,143,1,3,0,0,1,3
47243,143,4,2,1,0,2,3
47244,143,3,3,0,1,1,3
47245,143,2,2,0,1,2,0
47246,143,3,4,0,2,1,1
47247,143,2,2,2,3,3,1
47248,143,2,3,2,2,4,1
47249,143,3,2,0,2,3,2
47250,143,2,3,0,3,1,2
47251,143,4,4,1,3,2,0
47252,143,3,4,0,0,3,1
47253,143,2,3,0,3,1,2
47254,143,3,2,0,2,3,3
47255,143,4,3,0,3,1,2
47256,143,3,2,1,2,0,3
47257,143,4,3,4,2,1,2
47258,143,2,3,2,3,2,2
47259,143,3,4,2,2,3,2
47260,143,2,3,1,2,1,3
47261,143,4,3,2,2,1,4
47262,143,3,4,0,3,3,2
47263,143,2,3,1,3,4,2
47264,143,3,4,0,0,3,2
47265,143,2,3,0,0,1,4
47266,143,3,4,0,1,3,1
47267,143,2,4,0,2,1,1
47268,143,1,3,1,2,0,2
47269,143,2,4,2,2,1,3
53172,84,4,3,1,2,3,2
53173,84,3,2,2,1,2,4
53174,84,4,4,0,2,1,4
53175,84,3,3,0,1,2,0
53176,84,4,4,0,2,3,1
53177,84,4,4,0,0,2,3
53178,84,3,3,0,3,1,0
53179,84,2,4,1,2,1,1
53180,84,4,3,0,2,3,2
53181,84,2,4,3,2,1,2
53182,84,2,3,0,2,2,3
53183,84,3,4,0,1,3,4
53184,84,2,4,0,1,4,2
53185,84,3,3,2,2,1,4
53186,84,2,2,0,1,3,3
53187,84,4,3,0,3,4,0
53188,84,3,4,0,3,3,1
53189,84,2,3,1,2,1,2
53190,84,3,2,4,2,3,3
53191,84,2,2,1,2,4,2
53192,84,3,3,2,2,3,2
53193,84,2,3,0,2,4,1
53194,84,4,2,2,0,2,1
53195,84,3,3,4,3,3,4
53196,84,3,3,2,2,3,0
53197,84,4,2,2,2,4,0
53198,84,3,3,2,3,3,4
53199,84,4,4,0,1,1,2
53200,84,3,3,1,3,3,1
53201,84,4,2,3,3,2,3
53202,84,3,3,2,3,1,2
53203,84,4,2,1,2,3,4
53204,84,4,3,0,2,2,1
53205,84,3,3,1,3,3,2
53206,84,2,2,0,2,1,1
53207,84,4,2,0,2,2,2
53208,84,3,3,3,2,1,1
53209,84,1,2,2,1,3,0
53210,84,2,3,0,3,1,2
53211,84,4,4,3,3,3,1
53212,84,4,3,3,2,1,0
53213,84,3,3,4,2,3,2
53214,84,4,4,0,2,4,0
53215,84,2,3,0,2,3,4
53216,84,1,4,0,0,1,4
53217,84,3,3,1,0,1,0
53218,84,4,2,1,3,3,1
53219,84,3,3,0,2,4,4
53220,84,4,2,1,1,1,3
53221,84,3,3,1,2,1,1
53222,84,4,2,0,3,3,2
53223,84,3,4,2,1,2,2
53224,84,4,3,0,2,3,1
53225,84,3,4,0,2,1,4
53226,84,4,3,2,2,3,1
53227,84,4,3,3,3,4,2
53228,84,3,4,3,2,3,1
53229,84,4,4,0,2,3,1
53230,84,3,3,1,2,2,1
53231,84,2,3,1,2,3,1
53232,84,3,2,0,2,1,0
53233,84,4,4,0,2,2,1
53234,84,3,4,0,2,1,3
53235,84,4,3,0,2,2,0
53236,84,3,2,1,3,1,1
53237,84,4,3,0,1,0,1
53238,84,3,3,0,2,1,1
53240,221,4,2,0,2,0,1
53241,221,3,3,0,2,1,3
53242,221,2,3,0,3,3,4
53243,221,4,,2,1,2,2
53244,221,3,3,2,2,3,2
53245,221,2,,0,2,3,3
53246,221,3,3,3,1,2,3
53247,221,2,2,2,2,3,4
53248,221,3,3,0,1,4,1
53249,221,4,,2,3,3,3
53250,221,4,3,2,2,2,2
53251,221,3,4,0,1,3,2
53252,221,4,4,0,0,1,1
53253,221,3,3,2,3,3,2
53254,221,4,3,0,3,2,0
53255,221,3,4,0,2,3,3
53256,221,2,3,0,3,2,2
53257,221,3,3,0,1,3,2
53258,221,2,4,0,2,1,0
53259,221,3,3,0,2,0,3
53260,221,3,2,0,2,1,2
53261,221,2,3,0,2,3,1
53262,221,2,3,3,1,2,3
53263,221,4,3,3,2,3,3
53264,221,4,4,0,2,4,2
53265,221,3,3,0,3,3,4
53266,221,4,4,2,2,1,2
53267,221,3,3,2,1,3,0
53268,221,4,3,3,2,4,0
53269,221,4,4,0,2,3,2
53270,221,4,4,1,1,1,1
53271,221,3,3,0,2,3,3
53272,221,4,3,2,3,4,3
53273,221,3,3,3,3,3,3
53274,221,4,2,0,1,4,2
53275,221,3,3,0,2,3,3
53276,221,2,2,0,2,1,3
53277,221,2,4,0,3,3,2
53278,221,3,,3,0,4,0
53279,221,2,3,0,1,1,1
53280,221,4,3,2,2,3,1
53281,221,4,4,0,0,1,4
53282,221,3,3,0,2,1,3
53284,7,4,3,0,3,2,4
53285,7,2,3,3,3,3,2
53286,7,3,3,2,0,4,3
53287,7,4,2,0,3,3,2
53288,7,3,3,3,2,4,1
53289,7,4,3,0,2,1,1
53290,7,2,3,1,3,3,2
53291,7,4,2,3,3,4,2
53292,7,3,,0,2,1,2
53293,7,3,,2,2,3,0
53294,7,2,3,2,2,4,3
53295,7,1,4,3,3,3,3
53296,7,3,3,2,1,2,0
53297,7,2,4,1,1,3,3
53298,7,3,3,1,3,4,3
53299,7,4,4,2,2,3,3
53300,7,2,3,3,2,3,0
53301,7,4,2,0,2,2,2
53302,7,3,3,3,2,4,0
53303,7,2,4,4,2,3,1
53304,7,1,3,2,3,4,2
53305,7,3,4,0,2,3,1
53306,7,2,3,4,2,1,0
53307,7,3,3,0,1,3,3
53308,7,4,4,3,3,4,4
53309,7,3,3,0,2,3,0
53310,7,4,2,1,0,1,1
53311,7,3,3,1,0,3,1
53312,7,4,2,0,3,4,2
53313,7,3,3,0,2,1,0
53314,7,2,4,4,1,3,1
53315,7,2,3,0,1,1,1
53316,7,2,2,4,3,3,3
53317,7,3,3,2,1,1,2
53318,7,2,4,0,2,3,4
53319,7,4,3,0,2,1,2
53320,7,3,3,0,2,3,4
53321,7,4,4,2,3,4,4
53322,7,2,3,0,3,1,2
53323,7,3,4,0,2,3,3
53324,7,2,3,0,3,1,3
53326,70,3,3,0,3,3,0
53327,70,4,2,3,2,4,0
53328,70,3,3,3,2,3,0
53329,70,2,3,1,2,1,3
53330,70,3,4,0,3,3,2
53331,70,2,3,2,1,3,3
53332,70,4,2,1,1,2,2
53333,70,4,3,0,3,1,1
53334,70,4,2,2,2,1,1
53335,70,3,4,3,2,3,2
53336,70,2,4,0,3,4,0
53337,70,2,4,1,2,3,2
53338,70,3,3,0,3,3,2
53339,70,2,2,4,2,4,4
53340,70,3,3,1,2,3,3
53341,70,2,4,3,3,1,1
53342,70,4,2,0,2,3,0
53343,70,2,3,0,2,1,0
53344,70,3,3,2,2,3,4
53345,70,3,2,3,2,1,2
53346,70,2,3,1,0,3,3
53347,70,2,2,2,3,4,2
53348,70,3,3,2,1,3,3
53349,70,2,4,3,3,3,4
53350,70,3,3,0,2,1,2
53351,70,2,4,0,2,3,3
53352,70,3,3,3,2,2,0
53353,70,2,4,1,2,3,1
53354,70,3,2,0,1,1,3
53355,70,2,4,1,2,0,2
53356,70,4,3,0,1,1,4
53358,154,3,3,0,2,1,1
53359,154,2,3,3,2,3,3
53360,154,2,2,1,1,1,3
53361,154,3,3,0,0,3,0
53362,154,2,2,0,1,1,4
53363,154,3,3,0,2,3,0
53364,154,2,2,0,3,4,3
53365,154,4,3,0,2,3,3
53366,154,3,4,1,2,4,0
53367,154,2,3,3,4,3,1
53368,154,3,2,1,3,1,3
53369,154,2,2,0,2,3,4
53370,154,4,2,0,3,1,4
53371,154,3,4,0,3,0,2
53372,154,2,4,1,3,3,2
53373,154,3,3,1,3,1,2
53374,154,2,3,0,3,3,0
53375,154,1,2,0,3,1,0
53376,154,3,3,0,1,3,1
53377,154,4,3,2,1,1,1
53378,154,4,2,0,1,3,3
53379,154,4,3,0,1,4,2
53380,154,3,2,0,2,1,1
53381,154,2,3,0,0,3,3
53382,154,2,4,0,3,1,3
53383,154,4,3,0,2,0,3
53384,154,3,4,0,2,3,3
53385,154,,3,3,2,4,2
53386,154,,4,0,2,3,0
53387,154,4,4,1,2,4,3
53388,154,3,3,2,3,3,4
53389,154,4,2,0,3,1,0
53390,154,3,3,0,0,0,2
53391,154,3,2,3,3,4,0
53392,154,3,3,0,2,1,3
53393,154,4,2,0,3,0,2
53394,154,4,3,3,0,1,2
53395,154,3,3,0,2,1,1
53396,154,4,4,0,1,1,2
53398,27,3,3,0,2,2,2
53399,27,2,4,0,0,3,3
53400,27,4,3,3,3,1,4
53401,27,3,2,2,2,3,2
53402,27,4,3,0,0,2,0
53403,27,3,3,0,1,3,2
53404,27,4,4,0,2,1,2
53405,27,3,3,2,3,3,3
53406,27,4,3,3,2,1,None
53407,27,3,4,1,2,2,0
53408,27,4,3,1,3,1,1
53409,27,4,4,0,2,2,1
53410,27,4,3,0,2,3,0
53411,27,3,4,2,3,1,3
53412,27,4,3,1,2,3,0
53413,27,3,2,4,0,1,2
53414,27,2,3,3,2,2,2
53415,27,3,3,0,3,3,2
53416,27,2,4,0,2,1,4
53417,27,4,3,0,0,3,None
53418,27,3,2,3,1,2,1
53419,27,2,3,0,1,1,0
53420,27,3,2,2,2,3,3
53421,27,2,3,0,2,2,2
53422,27,3,4,1,3,1,1
53423,27,4,2,1,2,0,0
53424,27,3,3,3,2,3,0
53425,27,4,2,0,0,3,3
53426,27,3,3,0,3,1,4
53427,27,2,2,0,3,3,2
53428,27,2,3,2,3,1,0
53429,27,3,2,0,2,2,1
53430,27,2,3,3,2,3,2
53431,27,3,2,0,2,2,3
53432,27,4,3,3,3,1,2
53433,27,3,2,3,1,3,3
53434,27,2,3,0,3,1,4
53435,27,3,4,0,2,3,3
53436,27,4,3,3,0,1,0
53437,27,4,3,0,3,2,2
53438,27,3,3,1,3,3,4
53439,27,3,4,1,2,1,None
53440,27,4,4,1,2,3,3
53441,27,3,4,0,3,4,4
53442,27,2,4,0,2,1,2
53443,27,4,3,3,0,3,0
53444,27,3,4,3,3,1,0
22313,118,3,4,0,2,1,4
22314,118,4,3,3,2,3,3
22315,118,3,3,0,2,2,1
22316,118,4,4,2,4,3,2
22317,118,3,3,2,3,3,4
22318,118,2,3,2,2,3,0
22319,118,4,,1,1,4,3
22320,118,3,3,3,2,3,2
22321,118,2,3,4,3,4,4
22322,118,4,3,1,1,3,2
22323,118,3,3,2,3,4,2
22324,118,2,3,4,1,2,2
22325,118,4,3,0,0,3,2
22326,118,4,2,2,1,4,4
22327,118,2,2,0,0,3,1
22328,118,4,3,3,3,4,2
22329,118,3,3,0,0,3,2
22330,118,4,,1,2,4,4
22331,118,4,3,3,3,3,1
22332,118,3,2,1,2,4,3
22333,118,4,3,1,3,2,3
22334,118,3,4,0,2,3,2
22335,118,4,3,0,2,4,4
22336,118,3,4,3,1,3,2
22337,118,4,3,0,1,4,3
22338,118,4,2,0,1,3,2
22339,118,4,3,1,3,1,1
22340,118,3,4,0,2,3,3
22341,118,4,3,0,2,4,3
22342,118,4,4,3,3,3,1
22343,118,3,4,1,2,4,2
22344,118,4,3,4,2,3,4
22345,118,4,2,2,0,4,0
22346,118,4,4,0,2,3,1
22347,118,3,4,0,2,1,3
22348,118,4,3,1,2,3,3
22349,118,2,2,2,3,4,3
22350,118,3,3,2,2,3,3
22351,118,2,2,1,2,4,1
22352,118,3,3,1,1,3,1
22354,64,2,3,0,3,1,2
22355,64,3,3,1,2,3,1
22356,64,4,3,2,0,3,3
22357,64,3,3,0,0,4,3
22358,64,2,3,3,0,1,2
22359,64,4,3,0,0,3,3
22360,64,3,4,1,1,4,3
22361,64,4,3,4,1,1,1
22362,64,3,2,0,1,3,3
22363,64,4,3,0,2,2,4
22364,64,3,4,0,1,3,3
22365,64,2,3,0,1,1,3
22366,64,3,3,3,3,0,3
22367,64,4,4,2,3,3,1
22368,64,2,3,3,0,2,3
22369,64,4,2,2,1,3,2
22370,64,3,3,3,2,1,2
22371,64,4,2,3,2,1,2
22372,64,3,3,3,0,3,2
22373,64,4,3,2,2,2,3
22374,64,3,2,2,3,1,4
22375,64,4,2,0,3,3,2
22376,64,2,3,3,0,1,0
22377,64,4,3,0,2,3,4
22378,64,3,2,3,2,2,3
22379,64,2,3,0,2,3,3
22380,64,3,4,2,1,1,0
22381,64,4,4,2,1,3,2
22382,64,3,4,2,2,2,0
22383,64,4,3,0,3,3,2
22384,64,3,2,2,2,4,2
22385,64,4,3,0,1,3,3
22386,64,2,3,0,0,1,1
22387,64,4,3,1,0,3,1
22388,64,3,4,2,2,1,1
22389,64,4,3,0,3,2,0
22390,64,3,4,2,1,3,2
22391,64,2,,1,2,4,1
22393,43,4,,2,1,3,2
22394,43,3,,3,1,2,4
22395,43,2,,3,3,3,1
22396,43,4,4,0,2,3,3
22397,43,3,,0,2,4,0
22398,43,2,,1,3,3,0
22399,43,3,,0,1,2,3
22400,43,4,,0,3,3,2
22401,43,4,3,0,2,4,4
22402,43,3,4,0,2,3,4
22403,43,2,3,2,2,1,0
22404,43,4,4,0,2,3,2
22405,43,3,4,3,2,4,4
22406,43,4,3,2,2,3,4
22407,43,2,3,1,2,1,1
22408,43,3,4,0,3,3,1
22409,43,2,3,0,1,2,2
22410,43,3,4,3,2,3,2
22411,43,4,3,4,2,1,1
22412,43,3,2,3,2,1,2
22413,43,2,3,3,2,2,4
22414,43,3,3,3,1,1,2
22415,43,4,2,0,3,3,4
22416,43,3,3,0,3,1,4
22417,43,2,2,2,2,3,2
22418,43,3,3,0,2,1,3
22419,43,2,4,1,2,1,2
22421,231,4,3,0,2,1,1
22422,231,2,2,0,2,3,2
22423,231,1,2,0,1,4,3
22424,231,3,3,0,1,3,2
22425,231,4,4,0,2,1,2
22426,231,2,3,3,1,2,3
22427,231,3,3,0,3,1,4
22428,231,3,3,0,2,2,1
22429,231,2,3,0,2,1,4
22430,231,1,2,0,1,1,3
